OTU	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	CS4	CS5	CS6	M10	M11	M12	M13	P1	P12	P2	P3	P4
61910eedd0f2498ab116956a8e21add5	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Loktanella	s__uncultured_Rhodobacteraceae	132	154	663	174	215	67	169	52	152	0	38	321
8fb7b2d0ea5fdca4da0e021a955c72ad	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	144	427	478	149	138	107	126	95	97	0	169	203
2ae5d6ee760fb9a2ef6fd5ba35eb543e	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__uncultured	s__uncultured_Acidimicrobiales	60	68	179	180	380	68	428	393	97	27	152	80
cb18f13be4ac963e0bcd273ebba2f3ec	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	s__uncultured_actinobacterium	181	414	241	267	104	182	65	101	60	24	260	202
26d29bccf646138d67bba292eaa26281	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Idiomarinaceae	g__Idiomarina	NA	324	736	171	189	70	117	79	59	81	0	68	169
e1c27784bb0bc46fe8fa5ede2b44220f	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA	0	0	0	0	0	0	0	0	0	19	0	0
e9be5c673ff414b85fa8cbf7fdc01841	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	s__uncultured_organism	107	208	420	172	159	171	111	167	165	0	196	165
9074da5e87f6456ca23b3c9d82275a71	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Silicimonas	NA	208	200	216	129	154	143	115	159	86	28	147	455
d5dc0409458f14adf1f2c5f71bdce701	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__B2M28	f__B2M28	g__B2M28	s__uncultured_gamma	255	405	202	276	98	132	91	93	46	168	140	103
74f13df4c7f603d7f6261583fa8eff8a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__B2M28	f__B2M28	g__B2M28	NA	248	219	256	235	93	282	134	71	52	80	180	183
c4306ed0a16ac9585bdecdb87b107fb0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	49	66	91	87	353	111	160	472	273	58	226	80
1099188478860fb6178903d4b434889c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Alkanindiges	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	49	0	0
a397819d9b2039e929df1dc9c4f2b161	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	g__Sva0081_sediment_group	NA	281	254	103	219	93	294	90	107	56	108	247	147
35ee588aa441beb19b091f5cca41c41d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	162	357	164	163	80	290	87	86	43	16	226	310
caedfaa96c78ceef03ff98a546723a9a	d__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	NA	35	35	138	181	50	447	91	218	40	720	23	0
e0c3cd9f96dd6da63c6d08c984d298cc	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	99	357	226	162	104	182	99	55	36	37	242	372
9b7cd75d7ef788a1bd91c7238cef5835	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__IheB3-7	NA	33	35	143	76	191	48	86	304	31	648	137	37
67e261ae55f50abd0196bb6cf3e9cf97	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Filomicrobium	s__uncultured_Alphaproteobacteria	75	143	182	95	169	156	319	335	176	38	123	120
c770a73b16e569315efa9d009a5eccf8	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Ulvibacter	s__Aureitalea_sp.	134	198	356	148	170	156	187	118	66	27	146	231
6fea4797bb83a4a872f32d5ea1f3c7cb	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Roseomonas	s__Roseomonas_gilardii	0	0	0	0	0	0	0	0	0	59	0	0
c74062aee0018566fd69a3736c8b15ba	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	284	302	278	175	125	174	96	101	56	45	108	173
92caa9f3d46539081a5635948bcf2366	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Ruegeria	NA	98	37	187	119	94	347	187	111	136	45	98	437
e455664dd3939c34587a489b2be92011	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__uncultured	s__uncultured_delta	273	370	189	156	131	150	107	53	68	0	154	232
d9adf6381ac98e0099b942979fb680ef	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrosopumilales	f__Nitrosopumilaceae	g__Candidatus_Nitrosopumilus	NA	80	131	95	71	184	313	130	91	207	0	488	80
9da53494b6b733d331e60e89be94c50c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	184	333	173	101	140	261	129	89	25	25	180	229
974c35e7a104f6500280d3e1b90e5771	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	160	287	403	183	133	109	107	63	49	0	101	252
b195c74047a4a7befefe9dd97c60d76a	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	g__Sva0081_sediment_group	NA	315	254	164	136	94	242	119	120	0	34	216	149
5a55f83b021ecb40ae6c368920d5a4fb	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Fulvivirga	s__uncultured_Bacteroidetes	82	69	134	124	159	106	397	144	82	0	231	312
9e604ab2f45321f68e152f7f0159cfb1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	174	317	376	165	77	159	70	58	29	16	190	207
f5745c56a8a62b3d02b6344118fa977c	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Micrococcus	NA	0	57	75	43	714	46	0	0	0	0	0	74
a916889550ffe295db087d7ceaba4dbe	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	38	37	92	42	238	109	99	815	54	0	249	48
2be4ed3b7546ebd10a9b980438c5e0d1	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Turicibacter	s__uncultured_bacterium	180	0	0	0	199	0	1121	0	316	0	0	0
809099d097395dac746998c6b8e57189	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	NA	395	315	176	81	100	197	93	59	71	0	138	184
c92e79ee4a7bc115ac9464d8141d1749	d__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__uncultured	g__uncultured	s__uncultured_delta	301	195	145	277	118	202	66	104	0	0	257	135
98650fd57978a34025ec522ba426ca54	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	32	51	194	40	365	136	61	657	99	0	50	112
97384e69f0cc82ac172afa9f208d8fe1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Ruegeria	NA	55	80	107	156	76	106	219	60	85	63	28	761
24c1457159c644976859fa2e61ded733	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	23	28	29	27	36	17	27	34	1518	0	20	27
1b24e9eeb7d5af1ac5dccf5a6e4c9a2c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__B2M28	f__B2M28	g__B2M28	NA	126	191	184	252	85	191	74	71	216	33	194	150
b9797b161065638d898da3a9a37564da	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	45	74	287	87	364	94	133	287	83	0	77	236
4d5db31d288cc425a2a4b948ced01d5c	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	90	179	215	200	198	224	135	137	59	29	158	131
3688f9556c3908e0c0f9eaa2c3ee826a	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Litoreibacter	NA	50	59	300	72	269	124	55	535	119	57	82	40
0d8d5f7b28406e3b6ad82f81e086c50f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__KI89A_clade	f__KI89A_clade	g__KI89A_clade	s__uncultured_gamma	258	269	167	112	125	209	136	82	56	32	133	175
5bad382eef8aba7202c6401e14da6afe	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	0	30	153	285	329	133	45	601	47	26	69	39
af0e809fdab50a650b5c6a2e1f93a092	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	NA	0	0	0	0	0	0	0	0	9	15	0	0
7ad711e8b54740126f6dcc2eddaad8ba	d__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Romboutsia	NA	101	10	14	18	64	18	681	13	737	19	13	9
0cce911f2f3c8a6e2ce2ecd8c3a27681	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	26	41	373	86	189	142	55	215	314	0	99	199
c9b9bc8d1aa91af571a2f0286bcef370	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__PHOS-HE36	g__PHOS-HE36	s__uncultured_bacterium	183	116	128	269	118	289	74	115	44	117	135	117
6e50b08d4e51e409d9c9f7f25008975d	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	NA	44	33	67	35	98	115	103	109	1003	0	66	46
c3fb49747ee1b2b5be9984577b44c15b	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Cutibacterium	NA	0	0	0	0	0	0	0	0	0	0	0	0
b4c153545636d46ad65bfaa209709a92	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	136	301	315	201	137	185	74	99	41	8	71	140
38c777483040409d7d8c13da52a1096f	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__IheB3-7	s__uncultured_Chlorobi	65	65	51	63	255	276	364	358	51	0	87	51
a98c010a7dbc0cbeb0327f65fcdfb54d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__B2M28	f__B2M28	g__B2M28	NA	164	273	152	147	57	107	53	90	47	228	249	99
e56ab25dc22c1b52bdfe27f2a0452f35	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	156	228	113	215	72	174	69	55	30	21	124	407
e254e2962ff3d3915f85ab6bbbe94e06	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	92	51	205	85	266	69	166	341	103	42	169	56
9e0ca8f637a029667f878f4fc76d6187	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	40	0	278	61	387	166	55	427	59	0	77	81
2282f0d093acf075d28edfa68be26f81	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Granulosicoccales	f__Granulosicoccaceae	g__Granulosicoccus	s__uncultured_bacterium	39	40	192	44	224	65	147	466	54	48	253	32
e5f98e8acd6d5f87298fd07c56aa57e5	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	NA	NA	60	117	297	74	246	182	116	124	218	12	84	83
82dac3d725533ab01f449784526c7104	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__uncultured	s__bacterium_enrichment	197	282	143	86	136	128	102	132	86	32	135	151
64ddd37819b94dab47e3ecf59ec1febc	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__uncultured	NA	130	381	162	168	100	122	92	75	78	10	101	184
c4a6c406e2f766f16c50cd897c1240d1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales_Incertae_Sedis	g__Anderseniella	s__uncultured_bacterium	91	233	174	172	105	240	84	97	110	29	113	155
e7b00450b1ea362719a2bfba57bea75a	d__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__uncultured	g__uncultured	s__uncultured_delta	190	171	203	259	74	120	117	91	108	39	112	106
8fb26135c4966b43e54fe06f79163874	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	90	287	159	110	73	214	88	52	26	19	214	251
618c1c8fb7478e636e717a20fb1e556e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	190	168	135	213	56	116	61	70	34	65	188	261
1b2a5797323e513b997d892f3a1755fc	d__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Romboutsia	NA	0	0	0	0	0	0	621	0	918	0	0	0
05b317d3cfc323f40e72006bc438f29c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	88	61	120	179	71	246	130	40	73	0	31	486
2e779497b140ea201a68c8de80a3d0be	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	NA	NA	96	99	240	78	68	129	389	89	95	0	52	189
9b768d37f1d7030e0ed6a3be3e12675f	d__Bacteria	p__Gemmatimonadota	c__PAUC43f_marine_benthic_group	o__PAUC43f_marine_benthic_group	f__PAUC43f_marine_benthic_group	g__PAUC43f_marine_benthic_group	s__uncultured_bacterium	117	276	148	139	108	151	67	60	49	0	226	175
3cb7ce91b0cdfc2ebccaf9f618f01617	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	g__Sva0081_sediment_group	NA	344	214	81	151	70	188	117	84	0	0	181	85
4df027c305ad245bbe086159a80d340a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	NA	209	0	41	363	65	183	168	39	74	0	305	61
66a6e95629ff0e7cfea658c63a9cb66f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	68	207	158	217	82	286	82	59	12	32	148	148
ace1b1560d681a68a8b3d69c3dcd1e55	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	NA	NA	14	22	10	15	15	16	23	22	1332	0	0	21
483a2bad59bac15880c9232fb5007e19	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Ectothiorhodospirales	f__Ectothiorhodospiraceae	g__Thiogranum	NA	134	176	146	196	64	180	89	69	35	101	155	144
883271362ca1ba029d395573185e6d4e	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Robiginitalea	s__uncultured_bacterium	40	59	98	138	90	108	331	187	81	0	69	274
a22b52ba8c8f80c5aae4e6be4bbe4a8e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	24	25	39	111	576	129	43	409	26	0	68	23
c76e61981f7a5da0c1409666abb606ee	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	NA	NA	0	0	82	38	103	105	126	264	637	0	76	35
e0316165aceafcd24dc5b4634b2505f9	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Tessaracoccus	NA	34	50	31	54	1039	41	60	25	41	0	29	56
9e32c85827f770f0831119f326728ed3	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Ruegeria	NA	40	45	147	79	64	109	193	136	109	0	59	475
87893b24edd5b37a37e890522bd2629c	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aquibacter	NA	36	26	137	45	214	181	287	268	111	0	103	48
135c28c69772efed2f55ade74340b1b8	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	NA	0	0	0	0	0	0	0	0	0	0	0	13
a2c0cdc5334a306054b1758ab402fd52	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__IheB3-7	NA	49	42	101	73	182	385	155	203	92	0	123	42
7fd3608d6602a2d554f0b2d8b71405a6	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Blastocatellales	f__Blastocatellaceae	g__Blastocatella	s__uncultured_marine	244	200	277	98	67	83	153	60	40	0	105	119
fe3c2575eb746e4d5c4b9e7417e862c1	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	136	176	181	175	122	98	75	61	24	38	134	225
dc6c0cf66481e982af01345da87c0552	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996_marine_group	NA	31	58	90	63	216	102	162	239	235	0	193	41
ae09e748a8317da124354123c863cac9	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	66	217	174	95	86	228	51	74	21	22	190	205
26e7d9e106632ed3e22dda3d1a5ef790	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__uncultured	s__uncultured_delta	38	53	45	130	58	75	323	500	44	0	107	45
24d84bbae263ea21d86b32ee4e3122e1	d__Archaea	p__Crenarchaeota	c__Bathyarchaeia	o__Bathyarchaeia	f__Bathyarchaeia	g__Bathyarchaeia	s__uncultured_archaeon	0	13	14	68	221	26	46	680	0	288	57	0
fd71512bf87669169061835dc7ca6092	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	71	277	114	100	97	152	60	79	34	33	183	110
f9fa140ea967507cc9f2606943374b08	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Ruegeria	NA	58	86	68	144	56	123	171	174	103	14	51	363
f68b4ea1128e38714fcd2d16683032f9	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__uncultured	NA	215	270	149	58	123	103	62	67	64	15	104	173
902fe3cf767fc4390bc4621b47059cee	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	96	189	72	72	66	272	44	38	0	40	200	307
6dd8c7a7bd09ae729114cbab7fb6609c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	174	142	111	118	116	155	68	71	31	0	168	240
97280b8aa0bdc668a6493a0033191f3b	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	79	189	121	83	67	196	101	63	31	0	150	311
715cdaf4098379299cf42c26f7c232bf	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	NA	NA	65	85	93	74	60	76	502	41	114	0	51	226
79518fc1f189495dc8b20f0233a04e5a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	60	113	177	46	202	230	72	130	43	0	207	99
afe8ff59c431ca6cfc16ed79d42accac	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Halomonas	NA	76	441	37	189	107	150	58	119	53	0	67	70
f9150c5fd35adc5c11cf9f1b46fcd25c	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	NA	211	153	135	152	114	158	75	88	137	0	77	61
40f4a0b33bf9743b8d9f3c958127ccb0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Alloprevotella	NA	0	0	0	0	0	0	0	0	0	0	0	0
b8e319aff32d521a06eaa43b06278f8f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Candidatus_Thiobios	s__uncultured_gamma	133	199	161	100	37	129	33	35	70	164	120	139
e2f0318e015d773718d1bdd16d727f35	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__Unknown_Family	g__uncultured	NA	54	80	66	160	90	161	285	116	112	0	87	125
bfbafa404906457ba99394e2e9c2d895	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	NA	308	69	74	237	92	95	157	0	0	0	294	0
07c2b51804ace5519a6efa6eaaab9b77	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ahrensia	s__uncultured_bacterium	68	158	260	100	84	277	61	40	138	5	55	75
66395ad7f44e08d73a90207bd93a2edd	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	102	196	92	171	58	139	75	41	0	0	128	318
bd7ab4cdab46104b138bbed5e88a3ff7	d__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__uncultured	g__uncultured	s__uncultured_delta	170	216	95	175	79	196	70	65	0	0	147	103
b686be227ee82811f43746cc4c518e86	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Dinoroseobacter	s__uncultured_bacterium	70	60	74	99	64	97	156	210	104	0	136	240
410877fb9e13c4735fb98db5f6727c48	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	64	105	186	132	178	138	120	99	39	0	157	92
dabbacfe90a1948545ec9a56823ec1b4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	183	193	161	99	54	173	44	54	31	0	108	202
83eb2d92f8251162fa0a0d261fbcaef0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	NA	NA	30	41	215	50	217	112	179	216	55	0	100	59
861ddf2ad31bd0fca47d2ae7b9593dbe	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	NA	92	196	146	129	84	114	56	138	57	0	92	161
6de37900061200aab498b565411f0da6	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Shuttleworthia	s__uncultured_bacterium	0	0	0	0	0	0	1257	4	0	0	0	0
76e90e4607319012eb6d278ecbb1bb46	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__uncultured	NA	170	195	82	217	54	148	85	57	25	0	137	90
da3f10f9d0ca0711c0c9fa70da132197	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutimonas	NA	77	35	91	195	120	137	252	114	48	20	72	98
d6dd6b6dc796e81ff48e33bca8815201	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	87	202	186	120	94	84	67	85	37	47	108	114
0241c4abae8e88c4395ebf489b903ee7	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	8	10	0	14	29	14	15	24	1072	0	18	21
49235f59cf59b3e3adf7e1fa4f031bff	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	99	231	223	167	74	125	58	67	31	12	89	44
6ed601c9c936e93f7d387f17e0094f01	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	15	18	54	77	156	54	72	500	20	162	55	24
3a2d2889e4c39a7d97235d383a13c096	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	136	225	189	139	62	89	30	0	0	27	209	106
d68df982867ce756bb382c2796e3c5c5	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	57	55	138	49	213	201	147	117	86	0	35	111
82ade37f0e30912b48b0bde934e3e6de	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	55	222	114	123	82	158	51	46	19	36	136	161
6198340bee4182bfff51e2ecea789d13	d__Bacteria	p__Nitrospirota	c__Thermodesulfovibrionia	o__uncultured	f__uncultured	g__uncultured	NA	160	182	122	86	120	58	68	38	47	0	187	125
c3ce37696687e6fec5951e7a722281af	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	s__uncultured_bacterium	110	176	194	101	83	77	94	43	25	16	122	158
8104775cc719204d3e5786f970bb2ecd	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	NA	304	0	0	0	277	0	89	0	523	0	0	0
475137ba8604e38ee5da28431f1c4300	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__uncultured	NA	101	118	111	107	85	140	84	109	46	36	141	107
b6840cdb419459425a8fd8ece6d1849c	d__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__uncultured	g__uncultured	s__uncultured_delta	187	185	58	144	52	190	56	63	26	9	111	106
